Date,Block,Demand
03-09-2022,20,5487
03-09-2022,21,5392
03-09-2022,22,5335
03-09-2022,23,5149
03-09-2022,24,5006
03-09-2022,25,4909
03-09-2022,26,4847
03-09-2022,27,4874
03-09-2022,28,4858
03-09-2022,29,4726
03-09-2022,30,4611
03-09-2022,31,4612
03-09-2022,32,4601
03-09-2022,33,4633
03-09-2022,34,4614
03-09-2022,35,4902.25
03-09-2022,36,4612
03-09-2022,37,4577
03-09-2022,38,4506
03-09-2022,39,4497
03-09-2022,40,4524
03-09-2022,41,4472
03-09-2022,42,4438
03-09-2022,43,4266
03-09-2022,44,4256
03-09-2022,45,4265
03-09-2022,46,4244
03-09-2022,47,4158
03-09-2022,48,4079
03-09-2022,49,3971
03-09-2022,50,3991
03-09-2022,51,3931
03-09-2022,52,3963
03-09-2022,53,3996
03-09-2022,54,3986
03-09-2022,55,3852
03-09-2022,56,3818
03-09-2022,57,3766
03-09-2022,58,3644
03-09-2022,59,3792
03-09-2022,60,5072.15625
03-09-2022,61,5029.078125
03-09-2022,62,3768
03-09-2022,63,3457
03-09-2022,64,4920.5
03-09-2022,65,4886.5
03-09-2022,66,3710
03-09-2022,67,3562
03-09-2022,68,4809
03-09-2022,69,4846.5
03-09-2022,70,4096
03-09-2022,71,4094
03-09-2022,72,4578
03-09-2022,73,4806
03-09-2022,74,4890
03-09-2022,75,5334
03-09-2022,76,5572
03-09-2022,77,5728
03-09-2022,78,5787
03-09-2022,79,5872
03-09-2022,80,5885
03-09-2022,81,5790
03-09-2022,82,5882
03-09-2022,83,5958
03-09-2022,84,5942
03-09-2022,85,5959
03-09-2022,86,5951
03-09-2022,87,5906
03-09-2022,88,5836
03-09-2022,89,5876
03-09-2022,90,5693.25
03-09-2022,91,5826
03-09-2022,92,5813
03-09-2022,93,5910
03-09-2022,94,6015
03-09-2022,95,5985
03-09-2022,96,5895
03-09-2022,1,20026
03-09-2022,2,19628
03-09-2022,3,19618
03-09-2022,4,19529
03-09-2022,5,19468
03-09-2022,6,19524
03-09-2022,7,19262
03-09-2022,8,19305
03-09-2022,9,19192
03-09-2022,10,19217
03-09-2022,11,19133
03-09-2022,12,19063
03-09-2022,13,18971
03-09-2022,14,19063
03-09-2022,15,19001
03-09-2022,16,19105
03-09-2022,17,19096
03-09-2022,18,19294
03-09-2022,19,19489
03-09-2022,20,19639
03-09-2022,21,19717
03-09-2022,22,20078
03-09-2022,23,20416
03-09-2022,24,20400
03-09-2022,25,20708
03-09-2022,26,21066
03-09-2022,27,21059
03-09-2022,28,21070
03-09-2022,29,20929
03-09-2022,30,21179
03-09-2022,31,21160
03-09-2022,32,20902
03-09-2022,33,20969
03-09-2022,34,21100
03-09-2022,35,20968
03-09-2022,36,21146
03-09-2022,37,21305
03-09-2022,38,21498
03-09-2022,39,21880
03-09-2022,40,21816
03-09-2022,41,21864
03-09-2022,42,22179
03-09-2022,43,22305
03-09-2022,44,22354
03-09-2022,45,22452
03-09-2022,46,22575
03-09-2022,47,22578
03-09-2022,48,22678
03-09-2022,49,22441
03-09-2022,50,22339
03-09-2022,51,22346
03-09-2022,52,22126
03-09-2022,53,21848
03-09-2022,54,21687
03-09-2022,55,21901
03-09-2022,56,22069
03-09-2022,57,22058
03-09-2022,58,22331
03-09-2022,59,22454
03-09-2022,60,21367.33594
03-09-2022,61,22455
03-09-2022,62,22409
03-09-2022,63,22381
03-09-2022,64,21293.25
03-09-2022,65,22080
03-09-2022,66,22118
03-09-2022,67,21964
03-09-2022,68,21120.125
03-09-2022,69,21582
03-09-2022,70,21657
03-09-2022,71,21505
03-09-2022,72,21478
03-09-2022,73,21526
03-09-2022,74,21557
03-09-2022,75,21908
03-09-2022,76,22177
03-09-2022,77,22337
03-09-2022,78,22430
03-09-2022,79,22305
03-09-2022,80,21985
03-09-2022,81,21757
03-09-2022,82,21604
03-09-2022,83,21308
03-09-2022,84,21216
03-09-2022,85,20916
03-09-2022,86,20877
03-09-2022,87,21139
03-09-2022,88,20908
03-09-2022,89,20785
03-09-2022,90,20713
03-09-2022,91,20767
03-09-2022,92,20628
03-09-2022,93,20516
03-09-2022,94,20280
03-09-2022,95,20287
03-09-2022,96,20073
03-09-2022,1,11039
03-09-2022,2,11293
03-09-2022,3,11445
03-09-2022,4,11677
03-09-2022,5,11641
03-09-2022,6,11574
03-09-2022,7,11526
03-09-2022,8,11537
03-09-2022,9,11500
03-09-2022,10,11544
03-09-2022,11,11524
03-09-2022,12,11513
03-09-2022,13,11476
03-09-2022,14,11494
03-09-2022,15,11475
03-09-2022,16,11419
03-09-2022,17,11391
03-09-2022,18,11624
03-09-2022,19,11449
03-09-2022,20,11612
03-09-2022,21,11895
03-09-2022,22,12078
03-09-2022,23,12141
03-09-2022,24,12328
03-09-2022,25,12445
03-09-2022,26,12649
03-09-2022,27,12600
03-09-2022,28,12664
03-09-2022,29,12578
03-09-2022,30,12559
03-09-2022,31,12041
03-09-2022,32,12378
03-09-2022,33,12547
03-09-2022,34,12700
03-09-2022,35,12268.5
03-09-2022,36,12773
03-09-2022,37,12809
03-09-2022,38,12697
03-09-2022,39,12866
03-09-2022,40,12957
03-09-2022,41,13131
03-09-2022,42,13507
03-09-2022,43,13667
03-09-2022,44,13781
03-09-2022,45,13767
03-09-2022,46,13697
03-09-2022,47,13778
03-09-2022,48,13979
03-09-2022,49,13769
03-09-2022,50,14074
03-09-2022,51,13845
03-09-2022,52,13662
03-09-2022,53,13629
03-09-2022,54,13936
03-09-2022,55,13979
03-09-2022,56,14165
03-09-2022,57,14147
03-09-2022,58,14202
03-09-2022,59,14150
03-09-2022,60,13070.57422
03-09-2022,61,13968
03-09-2022,62,13792
03-09-2022,63,13573
03-09-2022,64,13063.75
03-09-2022,65,13455
03-09-2022,66,13331
03-09-2022,67,13053
03-09-2022,68,12372.5
03-09-2022,69,12571
03-09-2022,70,12538
03-09-2022,71,12274
03-09-2022,72,12098
03-09-2022,73,11693
03-09-2022,74,11584
03-09-2022,75,11400
03-09-2022,76,11690
03-09-2022,77,11777
03-09-2022,78,12156
03-09-2022,79,12310
03-09-2022,80,12254
03-09-2022,81,12241
03-09-2022,82,12190
03-09-2022,83,12217
03-09-2022,84,12205
03-09-2022,85,12077
03-09-2022,86,12108
03-09-2022,87,12113
03-09-2022,88,12085
03-09-2022,89,12113
03-09-2022,90,12178
03-09-2022,91,12142
03-09-2022,92,12088
03-09-2022,93,12189
03-09-2022,94,12265
03-09-2022,95,10843
03-09-2022,96,12140
03-09-2022,1,11652
03-09-2022,2,11982
03-09-2022,3,12092
03-09-2022,4,12146
03-09-2022,5,12160
03-09-2022,6,12109
03-09-2022,7,11995
03-09-2022,8,12001
03-09-2022,9,11835
03-09-2022,10,12172
03-09-2022,11,12378
03-09-2022,12,12363
03-09-2022,13,12382
03-09-2022,14,12468
03-09-2022,15,12450
03-09-2022,16,12629
03-09-2022,17,12579
03-09-2022,18,12600
03-09-2022,19,12518
03-09-2022,20,12491
03-09-2022,21,12426
03-09-2022,22,12430
03-09-2022,23,12154
03-09-2022,24,11984
03-09-2022,25,11902
03-09-2022,26,11987
03-09-2022,27,12248
03-09-2022,28,12250
03-09-2022,29,12207
03-09-2022,30,12331
03-09-2022,31,12430
03-09-2022,32,12483
03-09-2022,33,12317
03-09-2022,34,12770
03-09-2022,35,12588.1875
03-09-2022,36,12723
03-09-2022,37,12961
03-09-2022,38,13310
03-09-2022,39,13291
03-09-2022,40,13467
03-09-2022,41,13157
03-09-2022,42,13543
03-09-2022,43,13712
03-09-2022,44,13757
03-09-2022,45,13702
03-09-2022,46,13917
03-09-2022,47,13856
03-09-2022,48,13565
03-09-2022,49,13486
03-09-2022,50,13642
03-09-2022,51,13915
03-09-2022,52,13356.25
03-09-2022,53,13887
03-09-2022,54,13827
03-09-2022,55,13997
03-09-2022,56,13474
03-09-2022,57,13798
03-09-2022,58,13917
03-09-2022,59,13880
03-09-2022,60,13204.43359
03-09-2022,61,13585
03-09-2022,62,13628
03-09-2022,63,13678
03-09-2022,64,13052
03-09-2022,65,13146
03-09-2022,66,13204
03-09-2022,67,13548
03-09-2022,68,12741.25
03-09-2022,69,13469
03-09-2022,70,13633
03-09-2022,71,13410
03-09-2022,72,13310
03-09-2022,73,13119
03-09-2022,74,12513
03-09-2022,75,12077
03-09-2022,76,12526
03-09-2022,77,12516
03-09-2022,78,12075
03-09-2022,79,12180
03-09-2022,80,12325
03-09-2022,81,12339
03-09-2022,82,12343
03-09-2022,83,12213
03-09-2022,84,12061
03-09-2022,85,12366
03-09-2022,86,12399
03-09-2022,87,12343
03-09-2022,88,12452
03-09-2022,89,12538
03-09-2022,90,12498
03-09-2022,91,12828
03-09-2022,92,12876
03-09-2022,93,12688
03-09-2022,94,12560
03-09-2022,95,12689
03-09-2022,96,12773
03-09-2022,1,4873
03-09-2022,2,4898
03-09-2022,3,4850
03-09-2022,4,4868
03-09-2022,5,4826
03-09-2022,6,4825
03-09-2022,7,4858
03-09-2022,8,4848
03-09-2022,9,4878
03-09-2022,10,4820
03-09-2022,11,4801
03-09-2022,12,4754
03-09-2022,13,4765
03-09-2022,14,4756
03-09-2022,15,4812
03-09-2022,16,4747
03-09-2022,17,4738
03-09-2022,18,4722
03-09-2022,19,4767
03-09-2022,20,4720
03-09-2022,21,4771
03-09-2022,22,4812
03-09-2022,23,4854
03-09-2022,24,4899
03-09-2022,25,4870
03-09-2022,26,4909
03-09-2022,27,4881
03-09-2022,28,4968
03-09-2022,29,4914
03-09-2022,30,4904
03-09-2022,31,4818
03-09-2022,32,4765
03-09-2022,33,4760
03-09-2022,34,4693
03-09-2022,35,4543.25
03-09-2022,36,4713
03-09-2022,37,4704
03-09-2022,38,4729
03-09-2022,39,4699
03-09-2022,40,4609
03-09-2022,41,4655
03-09-2022,42,4657
03-09-2022,43,4630
03-09-2022,44,4651
03-09-2022,45,4638
03-09-2022,46,4499
03-09-2022,47,4486
03-09-2022,48,4511
03-09-2022,49,4342
03-09-2022,50,4269
03-09-2022,51,4264
03-09-2022,52,4214
03-09-2022,53,4113
03-09-2022,54,4117
03-09-2022,55,4065
03-09-2022,56,4004
03-09-2022,57,3974
03-09-2022,58,3994
03-09-2022,59,3964
03-09-2022,60,4374
03-09-2022,61,4414.125
03-09-2022,62,3835
03-09-2022,63,4063
03-09-2022,64,4498.75
03-09-2022,65,4102
03-09-2022,66,4209
03-09-2022,67,4567.75
03-09-2022,68,4557.5
03-09-2022,69,4206
03-09-2022,70,4196
03-09-2022,71,4304
03-09-2022,72,4353
03-09-2022,73,4465
03-09-2022,74,4505
03-09-2022,75,4481
03-09-2022,76,4460
03-09-2022,77,4487
03-09-2022,78,4408
03-09-2022,79,4397
03-09-2022,80,4383
03-09-2022,81,4360
03-09-2022,82,4341
03-09-2022,83,4370
03-09-2022,84,4345
03-09-2022,85,4271
03-09-2022,86,4212
03-09-2022,87,4286
03-09-2022,88,4174
03-09-2022,89,4581.375
03-09-2022,90,4193
03-09-2022,91,4214
03-09-2022,92,4230
03-09-2022,93,4222
03-09-2022,94,4293
03-09-2022,95,4295
03-09-2022,96,4340
03-09-2022,1,391
03-09-2022,2,384
03-09-2022,3,385
03-09-2022,4,379
03-09-2022,5,381
03-09-2022,6,375
03-09-2022,7,378
03-09-2022,8,375
03-09-2022,9,379
03-09-2022,10,374
03-09-2022,11,372
03-09-2022,12,412.15625
03-09-2022,13,369
03-09-2022,14,363
03-09-2022,15,366
03-09-2022,16,395.65625
03-09-2022,17,372
03-09-2022,18,368
03-09-2022,19,374
03-09-2022,20,375
03-09-2022,21,377
03-09-2022,22,383
03-09-2022,23,416.171875
03-09-2022,24,385
03-09-2022,25,414.25
03-09-2022,26,386
03-09-2022,27,385
03-09-2022,28,387
03-09-2022,29,414
03-09-2022,30,415
03-09-2022,31,413
03-09-2022,32,416
03-09-2022,33,412
03-09-2022,34,425
03-09-2022,35,421.3125
03-09-2022,36,427
03-09-2022,37,434
03-09-2022,38,435
03-09-2022,39,438
03-09-2022,40,441
03-09-2022,41,440
03-09-2022,42,441
03-09-2022,43,435
03-09-2022,44,437
03-09-2022,45,434
03-09-2022,46,433
03-09-2022,47,435
03-09-2022,48,430
03-09-2022,49,437
03-09-2022,50,440
03-09-2022,51,429
03-09-2022,52,430
03-09-2022,53,423
03-09-2022,54,422
03-09-2022,55,405
03-09-2022,56,402
03-09-2022,57,403
03-09-2022,58,402
03-09-2022,59,413
03-09-2022,60,445.9095154
03-09-2022,61,417
03-09-2022,62,420
03-09-2022,63,422
03-09-2022,64,420.375
03-09-2022,65,426
03-09-2022,66,427
03-09-2022,67,425
03-09-2022,68,419.25
03-09-2022,69,434
03-09-2022,70,425
03-09-2022,71,416
03-09-2022,72,421
03-09-2022,73,423
03-09-2022,74,424
03-09-2022,75,433
03-09-2022,76,437
03-09-2022,77,442
03-09-2022,78,448
03-09-2022,79,452
03-09-2022,80,448.4375
03-09-2022,81,450
03-09-2022,82,452
03-09-2022,83,451
03-09-2022,84,441.5
03-09-2022,85,446
03-09-2022,86,451
03-09-2022,87,442
03-09-2022,88,446
03-09-2022,89,445
03-09-2022,90,443
03-09-2022,91,433
03-09-2022,92,427
03-09-2022,93,428.75
03-09-2022,94,384
03-09-2022,95,408
03-09-2022,96,406
03-09-2022,1,6901
03-09-2022,2,6821
03-09-2022,3,6771
03-09-2022,4,6735
03-09-2022,5,6724
03-09-2022,6,6677
03-09-2022,7,6662
03-09-2022,8,6625
03-09-2022,9,6602
03-09-2022,10,6603
03-09-2022,11,6565
03-09-2022,12,6557
03-09-2022,13,6565
03-09-2022,14,6522
03-09-2022,15,6548
03-09-2022,16,6557
03-09-2022,17,6638
03-09-2022,18,6899
03-09-2022,19,7459
03-09-2022,20,7867
03-09-2022,21,8589
03-09-2022,22,9069
03-09-2022,23,9537
03-09-2022,24,9956
03-09-2022,25,10597
03-09-2022,26,11306
03-09-2022,27,11937
03-09-2022,28,12278
03-09-2022,29,12648
03-09-2022,30,12740
03-09-2022,31,12741
03-09-2022,32,12686
03-09-2022,33,12635
03-09-2022,34,12653
03-09-2022,35,11591.4375
03-09-2022,36,12459
03-09-2022,37,12433
03-09-2022,38,12473
03-09-2022,39,12531
03-09-2022,40,12621
03-09-2022,41,12687
03-09-2022,42,12695
03-09-2022,43,12659
03-09-2022,44,12704
03-09-2022,45,12569
03-09-2022,46,12561
03-09-2022,47,11465.875
03-09-2022,48,12427
03-09-2022,49,12407
03-09-2022,50,11545.76563
03-09-2022,51,12388
03-09-2022,52,12380
03-09-2022,53,12347
03-09-2022,54,12342
03-09-2022,55,12486
03-09-2022,56,12479
03-09-2022,57,12409
03-09-2022,58,12591
03-09-2022,59,12535
03-09-2022,60,11381.86719
03-09-2022,61,12677
03-09-2022,62,12764
03-09-2022,63,12874
03-09-2022,64,10858.75
03-09-2022,65,10733.75
03-09-2022,66,12847
03-09-2022,67,12895
03-09-2022,68,10411.75
03-09-2022,69,11532
03-09-2022,70,10663
03-09-2022,71,9708
03-09-2022,72,8966
03-09-2022,73,8322
03-09-2022,74,8121
03-09-2022,75,8137
03-09-2022,76,8276
03-09-2022,77,8215
03-09-2022,78,8207
03-09-2022,79,8095
03-09-2022,80,7920
03-09-2022,81,7761
03-09-2022,82,7756
03-09-2022,83,7693
03-09-2022,84,7667
03-09-2022,85,7523
03-09-2022,86,7526
03-09-2022,87,7496
03-09-2022,88,7405
03-09-2022,89,7383
03-09-2022,90,7287
03-09-2022,91,7216
03-09-2022,92,7180
03-09-2022,93,7282
03-09-2022,94,7236
03-09-2022,95,7149
03-09-2022,96,7096
03-09-2022,1,11548
03-09-2022,2,11387
03-09-2022,3,11284
03-09-2022,4,11253
03-09-2022,5,11145
03-09-2022,6,11071
03-09-2022,7,11006
03-09-2022,8,10971
03-09-2022,9,10853
03-09-2022,10,10864
03-09-2022,11,10801
03-09-2022,12,10696
03-09-2022,13,10661
03-09-2022,14,10566
03-09-2022,15,10595
03-09-2022,16,10525
03-09-2022,17,10582
03-09-2022,18,10668
03-09-2022,19,10740
03-09-2022,20,10775
03-09-2022,21,10765
03-09-2022,22,10915
03-09-2022,23,11044
03-09-2022,24,11104
03-09-2022,25,11295
03-09-2022,26,11630
03-09-2022,27,12020
03-09-2022,28,12208
03-09-2022,29,12357
03-09-2022,30,12349
03-09-2022,31,12223
03-09-2022,32,12180
03-09-2022,33,11987
03-09-2022,34,12022.75
03-09-2022,35,12076.5
03-09-2022,36,11896
03-09-2022,37,11422
03-09-2022,38,11486
03-09-2022,39,11619
03-09-2022,40,11638
03-09-2022,41,11528
03-09-2022,42,11548
03-09-2022,43,11454
03-09-2022,44,11520
03-09-2022,45,11487
03-09-2022,46,11627
03-09-2022,47,11570
03-09-2022,48,11645
03-09-2022,49,11643
03-09-2022,50,11731
03-09-2022,51,11636
03-09-2022,52,11629
03-09-2022,53,11322
03-09-2022,54,11279
03-09-2022,55,11304
03-09-2022,56,11445
03-09-2022,57,11516
03-09-2022,58,11587
03-09-2022,59,11487
03-09-2022,60,11864.14844
03-09-2022,61,11758
03-09-2022,62,11911
03-09-2022,63,11957
03-09-2022,64,11887.5
03-09-2022,65,12185
03-09-2022,66,12461
03-09-2022,67,12612
03-09-2022,68,12298.75
03-09-2022,69,12870
03-09-2022,70,12971
03-09-2022,71,13048
03-09-2022,72,13124
03-09-2022,73,13345
03-09-2022,74,13691
03-09-2022,75,14003
03-09-2022,76,14118
03-09-2022,77,14133
03-09-2022,78,14041
03-09-2022,79,14046
03-09-2022,80,13923
03-09-2022,81,13698
03-09-2022,82,13653
03-09-2022,83,13589
03-09-2022,84,13543
03-09-2022,85,13496
03-09-2022,86,13467
03-09-2022,87,13425
03-09-2022,88,13313
03-09-2022,89,13218
03-09-2022,90,13153
03-09-2022,91,12997
03-09-2022,92,12878
03-09-2022,93,12691
03-09-2022,94,12562
03-09-2022,95,12373
03-09-2022,96,12236
03-09-2022,1,9090
03-09-2022,2,9008
03-09-2022,3,8889
03-09-2022,4,8776
03-09-2022,5,8643
03-09-2022,6,8547
03-09-2022,7,8504
03-09-2022,8,8437
03-09-2022,9,8294
03-09-2022,10,8231
03-09-2022,11,8177
03-09-2022,12,8089
03-09-2022,13,7961
03-09-2022,14,7840
03-09-2022,15,7968
03-09-2022,16,7944
03-09-2022,17,7829
03-09-2022,18,7716
03-09-2022,19,7623
03-09-2022,20,7530
03-09-2022,21,7356
03-09-2022,22,6899
03-09-2022,23,6556
03-09-2022,24,6432
03-09-2022,25,6416
03-09-2022,26,6289
03-09-2022,27,6487
03-09-2022,28,6442
03-09-2022,29,6395
03-09-2022,30,6439
03-09-2022,31,6589
03-09-2022,32,6668
03-09-2022,33,6623
03-09-2022,34,6676
03-09-2022,35,7495.5
03-09-2022,36,7130
03-09-2022,37,7248
03-09-2022,38,7343
03-09-2022,39,7515
03-09-2022,40,7592
03-09-2022,41,7698
03-09-2022,42,7843
03-09-2022,43,7939
03-09-2022,44,8009
03-09-2022,45,8156
03-09-2022,46,8221
03-09-2022,47,8378
03-09-2022,48,8468
03-09-2022,49,8531
03-09-2022,50,8608
03-09-2022,51,8690
03-09-2022,52,8690.4375
03-09-2022,53,8695
03-09-2022,54,8726
03-09-2022,55,8790
03-09-2022,56,8684
03-09-2022,57,8466
03-09-2022,58,8390
03-09-2022,59,8553
03-09-2022,60,8649.011719
03-09-2022,61,8627
03-09-2022,62,8549.25
03-09-2022,63,8588
03-09-2022,64,8625.75
03-09-2022,65,8399
03-09-2022,66,8264
03-09-2022,67,8060
03-09-2022,68,8192.25
03-09-2022,69,8041.5
03-09-2022,70,7460
03-09-2022,71,7442
03-09-2022,72,7506
03-09-2022,73,7838
03-09-2022,74,8103
03-09-2022,75,8204
03-09-2022,76,8384
03-09-2022,77,8540
03-09-2022,78,8566
03-09-2022,79,8571
03-09-2022,80,8619
03-09-2022,81,8396
03-09-2022,82,8424
03-09-2022,83,8399
03-09-2022,84,8352
03-09-2022,85,8400
03-09-2022,86,8442
03-09-2022,87,8438
03-09-2022,88,8360
03-09-2022,89,8402
03-09-2022,90,8417
03-09-2022,91,8452
03-09-2022,92,8556
03-09-2022,93,8558
03-09-2022,94,8621
03-09-2022,95,8611
03-09-2022,96,8502
03-09-2022,1,1177
03-09-2022,2,1180
03-09-2022,3,1171
03-09-2022,4,1167
03-09-2022,5,1102
03-09-2022,6,1155
03-09-2022,7,1148
03-09-2022,8,1162
03-09-2022,9,1172
03-09-2022,10,1086
03-09-2022,11,1118
03-09-2022,12,1106
03-09-2022,13,1099
03-09-2022,14,1113
03-09-2022,15,1096
03-09-2022,16,1127
03-09-2022,17,1197
03-09-2022,18,1155
03-09-2022,19,1089
03-09-2022,20,1097
03-09-2022,21,1112
03-09-2022,22,1138
03-09-2022,23,1140
03-09-2022,24,1108
03-09-2022,25,1078
03-09-2022,26,1089
03-09-2022,27,1130
03-09-2022,28,1135
03-09-2022,29,1115
03-09-2022,30,1108
03-09-2022,31,1100
03-09-2022,32,1198
03-09-2022,33,1212
03-09-2022,34,1208
03-09-2022,35,1307
03-09-2022,36,1149
03-09-2022,37,1223
03-09-2022,38,1167
03-09-2022,39,1123
03-09-2022,40,1143
03-09-2022,41,1119
03-09-2022,42,1167
03-09-2022,43,1172
03-09-2022,44,1154
03-09-2022,45,1176
03-09-2022,46,1140
03-09-2022,47,1238
03-09-2022,48,1159
03-09-2022,49,1174
03-09-2022,50,1157
03-09-2022,51,1131
03-09-2022,52,1121
03-09-2022,53,1156
03-09-2022,54,1094
03-09-2022,55,1096
03-09-2022,56,1124
03-09-2022,57,1053
03-09-2022,58,1108
03-09-2022,59,1004
03-09-2022,60,1099.890625
03-09-2022,61,942
03-09-2022,62,890
03-09-2022,63,859
03-09-2022,64,1087
03-09-2022,65,1112.25
03-09-2022,66,910
03-09-2022,67,967
03-09-2022,68,1161.25
03-09-2022,69,1017
03-09-2022,70,957
03-09-2022,71,964
03-09-2022,72,1014
03-09-2022,73,1086
03-09-2022,74,1104
03-09-2022,75,1046
03-09-2022,76,1042
03-09-2022,77,1100
03-09-2022,78,1175
03-09-2022,79,1193
03-09-2022,80,1270
03-09-2022,81,1226
03-09-2022,82,1252
03-09-2022,83,1280
03-09-2022,84,1267
03-09-2022,85,1318
03-09-2022,86,1290
03-09-2022,87,1316
03-09-2022,88,1229
03-09-2022,89,1269
03-09-2022,90,1304
03-09-2022,91,1298
03-09-2022,92,1272
03-09-2022,93,1294
03-09-2022,94,1290
03-09-2022,95,1283
03-09-2022,96,1260.1875
03-09-2022,1,1850
03-09-2022,2,1860
03-09-2022,3,1831
03-09-2022,4,1849
03-09-2022,5,1803
03-09-2022,6,1817
03-09-2022,7,1797
03-09-2022,8,1805
03-09-2022,9,1788
03-09-2022,10,1855.75
03-09-2022,11,1771
03-09-2022,12,1761
03-09-2022,13,1769
03-09-2022,14,1740
03-09-2022,15,1748
03-09-2022,16,1734
03-09-2022,17,1739
03-09-2022,18,1730
03-09-2022,19,1742
03-09-2022,20,1737
03-09-2022,21,1774
03-09-2022,22,1727
03-09-2022,23,1775
03-09-2022,24,1802
03-09-2022,25,1837
03-09-2022,26,1856
03-09-2022,27,1889
03-09-2022,28,1876
03-09-2022,29,1890
03-09-2022,30,1860
03-09-2022,31,1880
03-09-2022,32,1853
03-09-2022,33,1843
03-09-2022,34,1872
03-09-2022,35,1939.25
03-09-2022,36,1879
03-09-2022,37,1884
03-09-2022,38,1902
03-09-2022,39,1908
03-09-2022,40,1905
03-09-2022,41,1918
03-09-2022,42,1914
03-09-2022,43,1893
03-09-2022,44,1887
03-09-2022,45,1883
03-09-2022,46,1869
03-09-2022,47,1794
03-09-2022,48,1786
03-09-2022,49,1780
03-09-2022,50,1758
03-09-2022,51,1796
03-09-2022,52,1784
03-09-2022,53,1763
03-09-2022,54,1780
03-09-2022,55,1866
03-09-2022,56,1877
03-09-2022,57,1857
03-09-2022,58,1822
03-09-2022,59,1742
03-09-2022,60,1965.841309
03-09-2022,61,1943.1875
03-09-2022,62,1823
03-09-2022,63,1832
03-09-2022,64,1916.4375
03-09-2022,65,1919
03-09-2022,66,1920
03-09-2022,67,1948
03-09-2022,68,1949.5
03-09-2022,69,1978
03-09-2022,70,1893
03-09-2022,71,1871
03-09-2022,72,1894
03-09-2022,73,1910
03-09-2022,74,1974
03-09-2022,75,2046
03-09-2022,76,2141
03-09-2022,77,2145
03-09-2022,78,2091
03-09-2022,79,2073
03-09-2022,80,2027
03-09-2022,81,1992
03-09-2022,82,2057
03-09-2022,83,2083
03-09-2022,84,2081
03-09-2022,85,2028
03-09-2022,86,2031
03-09-2022,87,2010
03-09-2022,88,2011
03-09-2022,89,1975
03-09-2022,90,1998
03-09-2022,91,1994
03-09-2022,92,1968
03-09-2022,93,1888.25
03-09-2022,94,1854
03-09-2022,95,1848
03-09-2022,96,1902
03-09-2022,1,1181
03-09-2022,2,1167
03-09-2022,3,1161
03-09-2022,4,1139
03-09-2022,5,1132
03-09-2022,6,1119
03-09-2022,7,1140
03-09-2022,8,1156.25
03-09-2022,9,1153
03-09-2022,10,1148
03-09-2022,11,1139
